"activity" "subject" "measurement" "mean(value)"
"LAYING" 29 "angle(Z,gravityMean)" -0.131056819056395
"LAYING" 29 "tBodyAcc-std()-X" -0.574295395364826
"LAYING" 29 "tBodyAcc-std()-Y" -0.598400275636657
"LAYING" 29 "tBodyAcc-std()-Z" -0.606461283926453
"LAYING" 29 "tGravityAcc-std()-X" -0.973282885843023
"LAYING" 29 "tGravityAcc-std()-Y" -0.964643161017442
"LAYING" 29 "tGravityAcc-std()-Z" -0.941621790232558
"LAYING" 29 "tBodyAccJerk-std()-X" -0.623456414216366
"LAYING" 29 "tBodyAccJerk-std()-Y" -0.635499779848779
"LAYING" 29 "tBodyAccJerk-std()-Z" -0.793746797790698
"LAYING" 29 "tBodyGyro-std()-X" -0.73469927369157
"LAYING" 29 "tBodyGyro-std()-Y" -0.634569173421512
"LAYING" 29 "tBodyGyro-std()-Z" -0.713864583982558
"LAYING" 29 "tBodyGyroJerk-std()-X" -0.736117664139535
"LAYING" 29 "tBodyGyroJerk-std()-Y" -0.853639613139535
"LAYING" 29 "tBodyGyroJerk-std()-Z" -0.770221314302326
"LAYING" 29 "tBodyAccMag-std()" -0.579067216088081
"LAYING" 29 "tGravityAccMag-std()" -0.579067216088081
"LAYING" 29 "tBodyAccJerkMag-std()" -0.620472049862791
"LAYING" 29 "tBodyGyroMag-std()" -0.653732301592151
"LAYING" 29 "tBodyGyroJerkMag-std()" -0.840156364186047
"LAYING" 29 "fBodyAcc-std()-X" -0.5727879490375
"LAYING" 29 "fBodyAcc-std()-Y" -0.630978844851831
"LAYING" 29 "fBodyAcc-std()-Z" -0.602550925183721
"LAYING" 29 "fBodyAccJerk-std()-X" -0.651564188964826
"LAYING" 29 "fBodyAccJerk-std()-Y" -0.655526116655523
"LAYING" 29 "fBodyAccJerk-std()-Z" -0.818292780813954
"LAYING" 29 "fBodyGyro-std()-X" -0.752567831707849
"LAYING" 29 "fBodyGyro-std()-Y" -0.588857987485174
"LAYING" 29 "fBodyGyro-std()-Z" -0.749163172296512
"LAYING" 29 "fBodyAccMag-std()" -0.639314176054942
"LAYING" 29 "fBodyBodyAccJerkMag-std()" -0.636434470547384
"LAYING" 29 "fBodyBodyGyroMag-std()" -0.671454324368401
"LAYING" 29 "fBodyBodyGyroJerkMag-std()" -0.851462426569767
"LAYING" 30 "tBodyAcc-mean()-X" 0.276305836721932
"LAYING" 30 "tBodyAcc-mean()-Y" -0.0175856077340209
"LAYING" 30 "tBodyAcc-mean()-Z" -0.10589355727859
"LAYING" 30 "tGravityAcc-mean()-X" 0.696858200678851
"LAYING" 30 "tGravityAcc-mean()-Y" 0.0512698188974987
"LAYING" 30 "tGravityAcc-mean()-Z" 0.184343178348037
"LAYING" 30 "tBodyAccJerk-mean()-X" 0.0734799270148825
"LAYING" 30 "tBodyAccJerk-mean()-Y" 0.00730438257971279
"LAYING" 30 "tBodyAccJerk-mean()-Z" -0.000653871890373369
"LAYING" 30 "tBodyGyro-mean()-X" -0.0354229280326632
"LAYING" 30 "tBodyGyro-mean()-Y" -0.0717482452402089
"LAYING" 30 "tBodyGyro-mean()-Z" 0.0834544586693995
"LAYING" 30 "tBodyGyroJerk-mean()-X" -0.0926769005274151
"LAYING" 30 "tBodyGyroJerk-mean()-Y" -0.0412903779669452
"LAYING" 30 "tBodyGyroJerk-mean()-Z" -0.0493556177875196
"LAYING" 30 "tBodyAccMag-mean()" -0.538131194183003
"LAYING" 30 "tGravityAccMag-mean()" -0.538131194183003
"LAYING" 30 "tBodyAccJerkMag-mean()" -0.697050126998956
"LAYING" 30 "tBodyGyroMag-mean()" -0.510032754098198
"LAYING" 30 "tBodyGyroJerkMag-mean()" -0.785870931331593
"LAYING" 30 "fBodyAcc-mean()-X" -0.635650125322193
"LAYING" 30 "fBodyAcc-mean()-Y" -0.55849001001906
"LAYING" 30 "fBodyAcc-mean()-Z" -0.634958546900783
"LAYING" 30 "fBodyAcc-meanFreq()-X" -0.302775397984856
"LAYING" 30 "fBodyAcc-meanFreq()-Y" -0.0844208556775196
"LAYING" 30 "fBodyAcc-meanFreq()-Z" -0.0415480598651175
"LAYING" 30 "fBodyAccJerk-mean()-X" -0.685307771157441
"LAYING" 30 "fBodyAccJerk-mean()-Y" -0.671673670524282
"LAYING" 30 "fBodyAccJerk-mean()-Z" -0.755432212793734
"LAYING" 30 "fBodyAccJerk-meanFreq()-X" -0.131649976206266
"LAYING" 30 "fBodyAccJerk-meanFreq()-Y" -0.294148321077076
"LAYING" 30 "fBodyAccJerk-meanFreq()-Z" -0.168604693962381
"LAYING" 30 "fBodyGyro-mean()-X" -0.667418236692689
"LAYING" 30 "fBodyGyro-mean()-Y" -0.629910665959817
"LAYING" 30 "fBodyGyro-mean()-Z" -0.615699347830287
"LAYING" 30 "fBodyGyro-meanFreq()-X" -0.231709876750131
"LAYING" 30 "fBodyGyro-meanFreq()-Y" -0.361122796402089
"LAYING" 30 "fBodyGyro-meanFreq()-Z" -0.201705723987467
"LAYING" 30 "fBodyAccMag-mean()" -0.600372067046214
"LAYING" 30 "fBodyAccMag-meanFreq()" -0.0301197123824804
"LAYING" 30 "fBodyBodyAccJerkMag-mean()" -0.656339723754047
"LAYING" 30 "fBodyBodyAccJerkMag-meanFreq()" 0.0817046208143603
"LAYING" 30 "fBodyBodyGyroMag-mean()" -0.669600510563003
"LAYING" 30 "fBodyBodyGyroMag-meanFreq()" -0.205094596687206
"LAYING" 30 "fBodyBodyGyroJerkMag-mean()" -0.811292332428198
"LAYING" 30 "fBodyBodyGyroJerkMag-meanFreq()" 0.0433050556386684
"LAYING" 30 "angle(tBodyAccMean,gravity)" 0.00829338120762402
"LAYING" 30 "angle(tBodyAccJerkMean),gravityMean)" 0.0170043635063708
"LAYING" 30 "angle(tBodyGyroMean,gravityMean)" 0.0231789870650131
"LAYING" 30 "angle(tBodyGyroJerkMean,gravityMean)" -0.0220330832773107
"LAYING" 30 "angle(X,gravityMean)" -0.563683489947781
"LAYING" 30 "angle(Y,gravityMean)" 0.0347383559268929
"LAYING" 30 "angle(Z,gravityMean)" -0.118055740375574
"LAYING" 30 "tBodyAcc-std()-X" -0.615890785389034
"LAYING" 30 "tBodyAcc-std()-Y" -0.519047387875457
"LAYING" 30 "tBodyAcc-std()-Z" -0.522643273772115
"LAYING" 30 "tGravityAcc-std()-X" -0.974319118563969
"LAYING" 30 "tGravityAcc-std()-Y" -0.952288292767624
"LAYING" 30 "tGravityAcc-std()-Z" -0.92943263464752
"LAYING" 30 "tBodyAccJerk-std()-X" -0.679007254150131
"LAYING" 30 "tBodyAccJerk-std()-Y" -0.6607705539047
"LAYING" 30 "tBodyAccJerk-std()-Z" -0.781644485013055
"LAYING" 30 "tBodyGyro-std()-X" -0.671005846122715
"LAYING" 30 "tBodyGyro-std()-Y" -0.538990663942298
"LAYING" 30 "tBodyGyro-std()-Z" -0.589783442185379
"LAYING" 30 "tBodyGyroJerk-std()-X" -0.780636429556136
"LAYING" 30 "tBodyGyroJerk-std()-Y" -0.79894807305483
"LAYING" 30 "tBodyGyroJerk-std()-Z" -0.76322854691906
"LAYING" 30 "tBodyAccMag-std()" -0.588158111633681
"LAYING" 30 "tGravityAccMag-std()" -0.588158111633681
"LAYING" 30 "tBodyAccJerkMag-std()" -0.658972148093473
"LAYING" 30 "tBodyGyroMag-std()" -0.573779428671018
"LAYING" 30 "tBodyGyroJerkMag-std()" -0.810398514673629
"LAYING" 30 "fBodyAcc-std()-X" -0.609238911508407
"LAYING" 30 "fBodyAcc-std()-Y" -0.531321491840992
"LAYING" 30 "fBodyAcc-std()-Z" -0.506570361273995
"LAYING" 30 "fBodyAccJerk-std()-X" -0.701879208571802
"LAYING" 30 "fBodyAccJerk-std()-Y" -0.672622022924282
"LAYING" 30 "fBodyAccJerk-std()-Z" -0.807184940939948
"LAYING" 30 "fBodyGyro-std()-X" -0.676801995680601
"LAYING" 30 "fBodyGyro-std()-Y" -0.496310421449608
"LAYING" 30 "fBodyGyro-std()-Z" -0.620253390415144
"LAYING" 30 "fBodyAccMag-std()" -0.646522810920757
"LAYING" 30 "fBodyBodyAccJerkMag-std()" -0.664600262443812
"LAYING" 30 "fBodyBodyGyroMag-std()" -0.589192650089817
"LAYING" 30 "fBodyBodyGyroJerkMag-std()" -0.822805618746736
"SITTING" 12 "tBodyAcc-mean()-X" 0.275639357761194
"SITTING" 12 "tBodyAcc-mean()-Y" -0.0184861388459702
"SITTING" 12 "tBodyAcc-mean()-Z" -0.107917262447761
"SITTING" 12 "tGravityAcc-mean()-X" 0.629964778955224
"SITTING" 12 "tGravityAcc-mean()-Y" 0.112652596558955
"SITTING" 12 "tGravityAcc-mean()-Z" -0.0494520137037313
"SITTING" 12 "tBodyAccJerk-mean()-X" 0.0572366455208955
"SITTING" 12 "tBodyAccJerk-mean()-Y" 0.010632586489403
"SITTING" 12 "tBodyAccJerk-mean()-Z" 0.0155338481445373
"SITTING" 12 "tBodyGyro-mean()-X" -0.0702784362985075
"SITTING" 12 "tBodyGyro-mean()-Y" -0.0422418424895522
"SITTING" 12 "tBodyGyro-mean()-Z" 0.089311570049403
"SITTING" 12 "tBodyGyroJerk-mean()-X" -0.0726924262059701
"SITTING" 12 "tBodyGyroJerk-mean()-Y" -0.0457374795179104
"SITTING" 12 "tBodyGyroJerk-mean()-Z" -0.0515110922703731
"SITTING" 12 "tBodyAccMag-mean()" -0.485419876919403
"SITTING" 12 "tGravityAccMag-mean()" -0.485419876919403
"SITTING" 12 "tBodyAccJerkMag-mean()" -0.553813266144776
"SITTING" 12 "tBodyGyroMag-mean()" -0.585957269414925
"SITTING" 12 "tBodyGyroJerkMag-mean()" -0.735015701865672
"SITTING" 12 "fBodyAcc-mean()-X" -0.498119157841045
"SITTING" 12 "fBodyAcc-mean()-Y" -0.392694131024627
"SITTING" 12 "fBodyAcc-mean()-Z" -0.75610207
"SITTING" 12 "fBodyAcc-meanFreq()-X" -0.188475319269179
"SITTING" 12 "fBodyAcc-meanFreq()-Y" 0.102421127053731
"SITTING" 12 "fBodyAcc-meanFreq()-Z" 0.0531374202022388
"SITTING" 12 "fBodyAccJerk-mean()-X" -0.51464202580597
"SITTING" 12 "fBodyAccJerk-mean()-Y" -0.471744804389552
"SITTING" 12 "fBodyAccJerk-mean()-Z" -0.799284140671642
"SITTING" 12 "fBodyAccJerk-meanFreq()-X" -0.105604273753731
"SITTING" 12 "fBodyAccJerk-meanFreq()-Y" -0.232084104223881
"SITTING" 12 "fBodyAccJerk-meanFreq()-Z" -0.101473479845821
"SITTING" 12 "fBodyGyro-mean()-X" -0.585669505506716
"SITTING" 12 "fBodyGyro-mean()-Y" -0.708184516268657
"SITTING" 12 "fBodyGyro-mean()-Z" -0.64488048111194
"SITTING" 12 "fBodyGyro-meanFreq()-X" -0.049418997688806
"SITTING" 12 "fBodyGyro-meanFreq()-Y" -0.107386749104701
"SITTING" 12 "fBodyGyro-meanFreq()-Z" -0.0124011894201493
"SITTING" 12 "fBodyAccMag-mean()" -0.47792395599403
"SITTING" 12 "fBodyAccMag-meanFreq()" 0.120904002453955
"SITTING" 12 "fBodyBodyAccJerkMag-mean()" -0.461153229439552
"SITTING" 12 "fBodyBodyAccJerkMag-meanFreq()" 0.0954383111791045
"SITTING" 12 "fBodyBodyGyroMag-mean()" -0.669095112974627
"SITTING" 12 "fBodyBodyGyroMag-meanFreq()" -0.00238888715097015
"SITTING" 12 "fBodyBodyGyroJerkMag-mean()" -0.749207546626866
"SITTING" 12 "fBodyBodyGyroJerkMag-meanFreq()" 0.0153660009272388
"SITTING" 12 "angle(tBodyAccMean,gravity)" 0.0360418427396269
"SITTING" 12 "angle(tBodyAccJerkMean),gravityMean)" 0.0180220779179104
"SITTING" 12 "angle(tBodyGyroMean,gravityMean)" 0.111552727502239
"SITTING" 12 "angle(tBodyGyroJerkMean,gravityMean)" -0.0546864429776119
"SITTING" 12 "angle(X,gravityMean)" -0.493471526641791
"SITTING" 12 "angle(Y,gravityMean)" -0.0665865082097015
"SITTING" 12 "angle(Z,gravityMean)" 0.0570171376810448
"SITTING" 12 "tBodyAcc-std()-X" -0.508665196767164
"SITTING" 12 "tBodyAcc-std()-Y" -0.401357613464179
"SITTING" 12 "tBodyAcc-std()-Z" -0.722443639029851
"SITTING" 12 "tGravityAcc-std()-X" -0.973039656865672
"SITTING" 12 "tGravityAcc-std()-Y" -0.961684570149254
"SITTING" 12 "tGravityAcc-std()-Z" -0.956887170522388
"SITTING" 12 "tBodyAccJerk-std()-X" -0.487513853589552
"SITTING" 12 "tBodyAccJerk-std()-Y" -0.441798499370224
"SITTING" 12 "tBodyAccJerk-std()-Z" -0.813044700746269
"SITTING" 12 "tBodyGyro-std()-X" -0.677307561997761
"SITTING" 12 "tBodyGyro-std()-Y" -0.680398804104478
"SITTING" 12 "tBodyGyro-std()-Z" -0.699245741395522
"SITTING" 12 "tBodyGyroJerk-std()-X" -0.623189590291045
"SITTING" 12 "tBodyGyroJerk-std()-Y" -0.786312781716418
"SITTING" 12 "tBodyGyroJerk-std()-Z" -0.71311417830597
"SITTING" 12 "tBodyAccMag-std()" -0.509050737147015
"SITTING" 12 "tGravityAccMag-std()" -0.509050737147015
"SITTING" 12 "tBodyAccJerkMag-std()" -0.468462139639552
"SITTING" 12 "tBodyGyroMag-std()" -0.641774640228657
"SITTING" 12 "tBodyGyroJerkMag-std()" -0.742760839925373
"SITTING" 12 "fBodyAcc-std()-X" -0.514152324191791
"SITTING" 12 "fBodyAcc-std()-Y" -0.444910001659702
"SITTING" 12 "fBodyAcc-std()-Z" -0.728469606492537
"SITTING" 12 "fBodyAccJerk-std()-X" -0.505745022388806
"SITTING" 12 "fBodyAccJerk-std()-Y" -0.447339284527239
"SITTING" 12 "fBodyAccJerk-std()-Z" -0.825620583955224
"SITTING" 12 "fBodyGyro-std()-X" -0.707831066395522
"SITTING" 12 "fBodyGyro-std()-Y" -0.669622323059701
"SITTING" 12 "fBodyGyro-std()-Z" -0.748431752686567
"SITTING" 12 "fBodyAccMag-std()" -0.605529765076119
"SITTING" 12 "fBodyBodyAccJerkMag-std()" -0.480918839647015
"SITTING" 12 "fBodyBodyGyroMag-std()" -0.687480054074627
"SITTING" 12 "fBodyBodyGyroJerkMag-std()" -0.753265165522388
"SITTING" 13 "tBodyAcc-mean()-X" 0.275895876198777
"SITTING" 13 "tBodyAcc-mean()-Y" -0.0176504796070948
"SITTING" 13 "tBodyAcc-mean()-Z" -0.109135285550765
"SITTING" 13 "tGravityAcc-mean()-X" 0.709996516908257
"SITTING" 13 "tGravityAcc-mean()-Y" -0.0420858101162079
"SITTING" 13 "tGravityAcc-mean()-Z" 0.0443010536786239
"SITTING" 13 "tBodyAccJerk-mean()-X" 0.0794393034550306
"SITTING" 13 "tBodyAccJerk-mean()-Y" 0.00387961953328135
"SITTING" 13 "tBodyAccJerk-mean()-Z" -0.0123485923641621
"SITTING" 13 "tBodyGyro-mean()-X" -0.0562470618980061
"SITTING" 13 "tBodyGyro-mean()-Y" -0.0616613787494801
"SITTING" 13 "tBodyGyro-mean()-Z" 0.098866059686422
"SITTING" 13 "tBodyGyroJerk-mean()-X" -0.0881182379434251
"SITTING" 13 "tBodyGyroJerk-mean()-Y" -0.0440836605146789
"SITTING" 13 "tBodyGyroJerk-mean()-Z" -0.0582718748712538
"SITTING" 13 "tBodyAccMag-mean()" -0.539871637249541
"SITTING" 13 "tGravityAccMag-mean()" -0.539871637249541
"SITTING" 13 "tBodyAccJerkMag-mean()" -0.625466938809174
"SITTING" 13 "tBodyGyroMag-mean()" -0.581215403184709
"SITTING" 13 "tBodyGyroJerkMag-mean()" -0.712745036012232
"SITTING" 13 "fBodyAcc-mean()-X" -0.638817912651682
"SITTING" 13 "fBodyAcc-mean()-Y" -0.493467193137125
"SITTING" 13 "fBodyAcc-mean()-Z" -0.629736258731804
"SITTING" 13 "fBodyAcc-meanFreq()-X" -0.222056646711315
"SITTING" 13 "fBodyAcc-meanFreq()-Y" -0.0348311463927523
"SITTING" 13 "fBodyAcc-meanFreq()-Z" 0.0487260271941896
"SITTING" 13 "fBodyAccJerk-mean()-X" -0.66008217407156
"SITTING" 13 "fBodyAccJerk-mean()-Y" -0.603340489937615
"SITTING" 13 "fBodyAccJerk-mean()-Z" -0.710831730361468
"SITTING" 13 "fBodyAccJerk-meanFreq()-X" -0.0241961823456881
"SITTING" 13 "fBodyAccJerk-meanFreq()-Y" -0.238328546685321
"SITTING" 13 "fBodyAccJerk-meanFreq()-Z" -0.120605488176024
"SITTING" 13 "fBodyGyro-mean()-X" -0.65864242140581
"SITTING" 13 "fBodyGyro-mean()-Y" -0.647152817899388
"SITTING" 13 "fBodyGyro-mean()-Z" -0.620471226529052
"SITTING" 13 "fBodyGyro-meanFreq()-X" -0.112645469406422
"SITTING" 13 "fBodyGyro-meanFreq()-Y" -0.0806130190608563
"SITTING" 13 "fBodyGyro-meanFreq()-Z" -0.00505036969339144
"SITTING" 13 "fBodyAccMag-mean()" -0.589928108599083
"SITTING" 13 "fBodyAccMag-meanFreq()" 0.0849475684648318
"SITTING" 13 "fBodyBodyAccJerkMag-mean()" -0.607295296423853
"SITTING" 13 "fBodyBodyAccJerkMag-meanFreq()" 0.182861249947095
"SITTING" 13 "fBodyBodyGyroMag-mean()" -0.652225306544343
"SITTING" 13 "fBodyBodyGyroMag-meanFreq()" 0.0625891805875841
"SITTING" 13 "fBodyBodyGyroJerkMag-mean()" -0.712054366504281
"SITTING" 13 "fBodyBodyGyroJerkMag-meanFreq()" 0.157417463421743
"SITTING" 13 "angle(tBodyAccMean,gravity)" -0.00463757042042813
"SITTING" 13 "angle(tBodyAccJerkMean),gravityMean)" 0.0122226522639144
"SITTING" 13 "angle(tBodyGyroMean,gravityMean)" 0.0939527274297859
"SITTING" 13 "angle(tBodyGyroJerkMean,gravityMean)" -0.0276735579397554
"SITTING" 13 "angle(X,gravityMean)" -0.500095473272171
"SITTING" 13 "angle(Y,gravityMean)" 0.0916820400948012
"SITTING" 13 "angle(Z,gravityMean)" -0.0243233821867554
"SITTING" 13 "tBodyAcc-std()-X" -0.624844460199083
"SITTING" 13 "tBodyAcc-std()-Y" -0.448816097853364
"SITTING" 13 "tBodyAcc-std()-Z" -0.587230562129052
"SITTING" 13 "tGravityAcc-std()-X" -0.967268063455658
"SITTING" 13 "tGravityAcc-std()-Y" -0.953540716850153
"SITTING" 13 "tGravityAcc-std()-Z" -0.938727880275229
"SITTING" 13 "tBodyAccJerk-std()-X" -0.638889532599083
"SITTING" 13 "tBodyAccJerk-std()-Y" -0.569700547488012
"SITTING" 13 "tBodyAccJerk-std()-Z" -0.728452966311927
"SITTING" 13 "tBodyGyro-std()-X" -0.715109859672783
"SITTING" 13 "tBodyGyro-std()-Y" -0.645728612088685
"SITTING" 13 "tBodyGyro-std()-Z" -0.643337285033639
"SITTING" 13 "tBodyGyroJerk-std()-X" -0.715772980189602
"SITTING" 13 "tBodyGyroJerk-std()-Y" -0.718988591831804
"SITTING" 13 "tBodyGyroJerk-std()-Z" -0.712716428498471
"SITTING" 13 "tBodyAccMag-std()" -0.597230982062691
"SITTING" 13 "tGravityAccMag-std()" -0.597230982062691
"SITTING" 13 "tBodyAccJerkMag-std()" -0.610248540269939
"SITTING" 13 "tBodyGyroMag-std()" -0.636364939544342
"SITTING" 13 "tBodyGyroJerkMag-std()" -0.712056186747706
"SITTING" 13 "fBodyAcc-std()-X" -0.620602036452599
"SITTING" 13 "fBodyAcc-std()-Y" -0.462584458627829
"SITTING" 13 "fBodyAcc-std()-Z" -0.599036895271407
"SITTING" 13 "fBodyAccJerk-std()-X" -0.649606227431844
"SITTING" 13 "fBodyAccJerk-std()-Y" -0.562129866937645
"SITTING" 13 "fBodyAccJerk-std()-Z" -0.744823539571865
"SITTING" 13 "fBodyGyro-std()-X" -0.734657989051988
"SITTING" 13 "fBodyGyro-std()-Y" -0.650623558847401
"SITTING" 13 "fBodyGyro-std()-Z" -0.685774481529052
"SITTING" 13 "fBodyAccMag-std()" -0.665344858593272
"SITTING" 13 "fBodyBodyAccJerkMag-std()" -0.617075473106453
"SITTING" 13 "fBodyBodyGyroMag-std()" -0.691915161336391
"SITTING" 13 "fBodyBodyGyroJerkMag-std()" -0.733183567759939
"SITTING" 17 "tBodyAcc-mean()-X" 0.27344147274375
"SITTING" 17 "tBodyAcc-mean()-Y" -0.0180888559772812
"SITTING" 17 "tBodyAcc-mean()-Z" -0.109111919458969
"SITTING" 17 "tGravityAcc-mean()-X" 0.668613344125
"SITTING" 17 "tGravityAcc-mean()-Y" 0.01046225616875
"SITTING" 17 "tGravityAcc-mean()-Z" 0.0223722077328125
"SITTING" 17 "tBodyAccJerk-mean()-X" 0.08251105141625
"SITTING" 17 "tBodyAccJerk-mean()-Y" 0.00885228208375
"SITTING" 17 "tBodyAccJerk-mean()-Z" 0.003826532875875
"SITTING" 17 "tBodyGyro-mean()-X" -0.01284166884445
"SITTING" 17 "tBodyGyro-mean()-Y" -0.0833880991568063
"SITTING" 17 "tBodyGyro-mean()-Z" 0.0745157818036563
"SITTING" 17 "tBodyGyroJerk-mean()-X" -0.109084058157187
"SITTING" 17 "tBodyGyroJerk-mean()-Y" -0.0390296211270938
"SITTING" 17 "tBodyGyroJerk-mean()-Z" -0.0504091215649062
"SITTING" 17 "tBodyAccMag-mean()" -0.506906000020438
"SITTING" 17 "tGravityAccMag-mean()" -0.506906000020438
"SITTING" 17 "tBodyAccJerkMag-mean()" -0.652073857695312
"SITTING" 17 "tBodyGyroMag-mean()" -0.630693906651719
"SITTING" 17 "tBodyGyroJerkMag-mean()" -0.78281769309375
"SITTING" 17 "fBodyAcc-mean()-X" -0.600723904619781
"SITTING" 17 "fBodyAcc-mean()-Y" -0.545947390043031
"SITTING" 17 "fBodyAcc-mean()-Z" -0.67938986181875
"SITTING" 17 "fBodyAcc-meanFreq()-X" -0.256068433214375
"SITTING" 17 "fBodyAcc-meanFreq()-Y" -0.00441841828840625
"SITTING" 17 "fBodyAcc-meanFreq()-Z" -0.015670789182375
"SITTING" 17 "fBodyAccJerk-mean()-X" -0.675134742364062
"SITTING" 17 "fBodyAccJerk-mean()-Y" -0.65093749483125
"SITTING" 17 "fBodyAccJerk-mean()-Z" -0.7744940495625
"SITTING" 17 "fBodyAccJerk-meanFreq()-X" -0.130540964169687
"SITTING" 17 "fBodyAccJerk-meanFreq()-Y" -0.199136237109531
"SITTING" 17 "fBodyAccJerk-meanFreq()-Z" -0.201957867699437
"SITTING" 17 "fBodyGyro-mean()-X" -0.690246842451563
"SITTING" 17 "fBodyGyro-mean()-Y" -0.7428462089375
"SITTING" 17 "fBodyGyro-mean()-Z" -0.68792205428125
"SITTING" 17 "fBodyGyro-meanFreq()-X" -0.0794198509303437
"SITTING" 17 "fBodyGyro-meanFreq()-Y" -0.109006734705156
"SITTING" 17 "fBodyGyro-meanFreq()-Z" -0.0471110402193125
"SITTING" 17 "fBodyAccMag-mean()" -0.595908048050938
"SITTING" 17 "fBodyAccMag-meanFreq()" 0.0192196091749063
"SITTING" 17 "fBodyBodyAccJerkMag-mean()" -0.653531400748438
"SITTING" 17 "fBodyBodyAccJerkMag-meanFreq()" 0.188333227357
"SITTING" 17 "fBodyBodyGyroMag-mean()" -0.73703546740625
"SITTING" 17 "fBodyBodyGyroMag-meanFreq()" 0.0134249214915938
"SITTING" 17 "fBodyBodyGyroJerkMag-mean()" -0.8045235876875
"SITTING" 17 "fBodyBodyGyroJerkMag-meanFreq()" 0.217874558042187
"SITTING" 17 "angle(tBodyAccMean,gravity)" 0.0124901171475625
"SITTING" 17 "angle(tBodyAccJerkMean),gravityMean)" -0.00192318880190625
"SITTING" 17 "angle(tBodyGyroMean,gravityMean)" 0.00510900834875
"SITTING" 17 "angle(tBodyGyroJerkMean,gravityMean)" 0.00221408723625
"SITTING" 17 "angle(X,gravityMean)" -0.46938149721875
"SITTING" 17 "angle(Y,gravityMean)" 0.063985094540625
"SITTING" 17 "angle(Z,gravityMean)" -0.0088676211203125
"SITTING" 17 "tBodyAcc-std()-X" -0.550867932263844
"SITTING" 17 "tBodyAcc-std()-Y" -0.507275258134
"SITTING" 17 "tBodyAcc-std()-Z" -0.613217322774375
"SITTING" 17 "tGravityAcc-std()-X" -0.9695361643125
"SITTING" 17 "tGravityAcc-std()-Y" -0.9570481696875
"SITTING" 17 "tGravityAcc-std()-Z" -0.94542101409375
"SITTING" 17 "tBodyAccJerk-std()-X" -0.635949363671875
"SITTING" 17 "tBodyAccJerk-std()-Y" -0.6209185283575
"SITTING" 17 "tBodyAccJerk-std()-Z" -0.78668123990625
"SITTING" 17 "tBodyGyro-std()-X" -0.7250048879375
"SITTING" 17 "tBodyGyro-std()-Y" -0.73173270325
"SITTING" 17 "tBodyGyro-std()-Z" -0.681002221107187
"SITTING" 17 "tBodyGyroJerk-std()-X" -0.75779255871875
"SITTING" 17 "tBodyGyroJerk-std()-Y" -0.80093311453125
"SITTING" 17 "tBodyGyroJerk-std()-Z" -0.7804575046875
"SITTING" 17 "tBodyAccMag-std()" -0.585287408546562
"SITTING" 17 "tGravityAccMag-std()" -0.585287408546562
"SITTING" 17 "tBodyAccJerkMag-std()" -0.649316139213437
"SITTING" 17 "tBodyGyroMag-std()" -0.71559290114375
"SITTING" 17 "tBodyGyroJerkMag-std()" -0.80013424171875
"SITTING" 17 "fBodyAcc-std()-X" -0.533671600249375
"SITTING" 17 "fBodyAcc-std()-Y" -0.519062339910625
"SITTING" 17 "fBodyAcc-std()-Z" -0.609007944529688
"SITTING" 17 "fBodyAccJerk-std()-X" -0.628899885682187
"SITTING" 17 "fBodyAccJerk-std()-Y" -0.614345425693125
"SITTING" 17 "fBodyAccJerk-std()-Z" -0.79753323615625
"SITTING" 17 "fBodyGyro-std()-X" -0.737661758785625
"SITTING" 17 "fBodyGyro-std()-Y" -0.72779753184375
"SITTING" 17 "fBodyGyro-std()-Z" -0.708869113253125
"SITTING" 17 "fBodyAccMag-std()" -0.644502428118125
"SITTING" 17 "fBodyBodyAccJerkMag-std()" -0.647886818483125
"SITTING" 17 "fBodyBodyGyroMag-std()" -0.7525235544375
"SITTING" 17 "fBodyBodyGyroJerkMag-std()" -0.8098826564375
"SITTING" 18 "tBodyAcc-mean()-X" 0.27795824
"SITTING" 18 "tBodyAcc-mean()-Y" -0.01729741093
"SITTING" 18 "tBodyAcc-mean()-Z" -0.110021546
"SITTING" 18 "tGravityAcc-mean()-X" 0.962581161666667
"SITTING" 18 "tGravityAcc-mean()-Y" -0.180018835666667
"SITTING" 18 "tGravityAcc-mean()-Z" 0.0783976787
"SITTING" 18 "tBodyAccJerk-mean()-X" 0.0756560724
"SITTING" 18 "tBodyAccJerk-mean()-Y" 0.01212352927
"SITTING" 18 "tBodyAccJerk-mean()-Z" 0.000426343527333334
"SITTING" 18 "tBodyGyro-mean()-X" -0.0259236282933333
"SITTING" 18 "tBodyGyro-mean()-Y" -0.0744458279666667
"SITTING" 18 "tBodyGyro-mean()-Z" 0.0854533145
"SITTING" 18 "tBodyGyroJerk-mean()-X" -0.0981970214
"SITTING" 18 "tBodyGyroJerk-mean()-Y" -0.0397930495333333
"SITTING" 18 "tBodyGyroJerk-mean()-Z" -0.053319608
"SITTING" 18 "tBodyAccMag-mean()" -0.963685834333333
"SITTING" 18 "tGravityAccMag-mean()" -0.963685834333333
"SITTING" 18 "tBodyAccJerkMag-mean()" -0.984336614
"SITTING" 18 "tBodyGyroMag-mean()" -0.951887812
"SITTING" 18 "tBodyGyroJerkMag-mean()" -0.986611885
"SITTING" 18 "fBodyAcc-mean()-X" -0.990052909
"SITTING" 18 "fBodyAcc-mean()-Y" -0.949811015333333
"SITTING" 18 "fBodyAcc-mean()-Z" -0.972738081666667
